ExhibitionName,Date,DaysRun,DaysLeft,TotalDuration,PercentComplete,Year,Season,Month,WeekDay,ArtistName,CategoryName,LocationName,MarketingSpend,TicketPrice,ExhibitionVisitors,VenueVisitors,ConversionRate
ExhibitionL,28/07/15,21,40,61,34.43,2015,Summer,7,Tuesday,Thematic,CategoryC,LocationB,128419.63,10,351,15622,0.022
ExhibitionL,29/07/15,22,39,61,36.07,2015,Summer,7,Wednesday,Thematic,CategoryC,LocationB,128419.63,10,450,15267,0.029
ExhibitionL,30/07/15,23,38,61,37.70,2015,Summer,7,Thursday,Thematic,CategoryC,LocationB,128419.63,10,375,15879,0.024
ExhibitionL,31/07/15,24,37,61,39.34,2015,Summer,7,Friday,Thematic,CategoryC,LocationB,128419.63,10,597,16546,0.036
ExhibitionL,1/08/15,25,36,61,40.98,2015,Summer,8,Saturday,Thematic,CategoryC,LocationB,128419.63,10,540,19447,0.028
ExhibitionL,2/08/15,26,35,61,42.62,2015,Summer,8,Sunday,Thematic,CategoryC,LocationB,128419.63,10,433,14568,0.030
ExhibitionL,3/08/15,27,34,61,44.26,2015,Summer,8,Monday,Thematic,CategoryC,LocationB,128419.63,10,372,15822,0.024
ExhibitionL,4/08/15,28,33,61,45.90,2015,Summer,8,Tuesday,Thematic,CategoryC,LocationB,128419.63,10,414,19341,0.021
ExhibitionL,5/08/15,29,32,61,47.54,2015,Summer,8,Wednesday,Thematic,CategoryC,LocationB,128419.63,10,405,13391,0.030
ExhibitionL,6/08/15,30,31,61,49.18,2015,Summer,8,Thursday,Thematic,CategoryC,LocationB,128419.63,10,290,12464,0.023
ExhibitionL,7/08/15,31,30,61,50.82,2015,Summer,8,Friday,Thematic,CategoryC,LocationB,128419.63,10,519,18827,0.028
ExhibitionL,8/08/15,32,29,61,52.46,2015,Summer,8,Saturday,Thematic,CategoryC,LocationB,128419.63,10,509,16867,0.030
ExhibitionL,9/08/15,33,28,61,54.10,2015,Summer,8,Sunday,Thematic,CategoryC,LocationB,128419.63,10,471,24186,0.019
ExhibitionL,10/08/15,34,27,61,55.74,2015,Summer,8,Monday,Thematic,CategoryC,LocationB,128419.63,10,442,17334,0.025
ExhibitionL,11/08/15,35,26,61,57.38,2015,Summer,8,Tuesday,Thematic,CategoryC,LocationB,128419.63,10,477,12534,0.038
ExhibitionL,12/08/15,36,25,61,59.02,2015,Summer,8,Wednesday,Thematic,CategoryC,LocationB,128419.63,10,492,15811,0.031
ExhibitionL,13/08/15,37,24,61,60.66,2015,Summer,8,Thursday,Thematic,CategoryC,LocationB,128419.63,10,278,12049,0.023
ExhibitionL,14/08/15,38,23,61,62.30,2015,Summer,8,Friday,Thematic,CategoryC,LocationB,128419.63,10,696,20552,0.034
ExhibitionL,15/08/15,39,22,61,63.93,2015,Summer,8,Saturday,Thematic,CategoryC,LocationB,128419.63,10,610,16831,0.036
ExhibitionL,16/08/15,40,21,61,65.57,2015,Summer,8,Sunday,Thematic,CategoryC,LocationB,128419.63,10,610,17495,0.035
ExhibitionL,17/08/15,41,20,61,67.21,2015,Summer,8,Monday,Thematic,CategoryC,LocationB,128419.63,10,421,11835,0.036
ExhibitionL,18/08/15,42,19,61,68.85,2015,Summer,8,Tuesday,Thematic,CategoryC,LocationB,128419.63,10,448,15263,0.029
ExhibitionL,19/08/15,43,18,61,70.49,2015,Summer,8,Wednesday,Thematic,CategoryC,LocationB,128419.63,10,438,13267,0.033
ExhibitionL,20/08/15,44,17,61,72.13,2015,Summer,8,Thursday,Thematic,CategoryC,LocationB,128419.63,10,473,13755,0.034
ExhibitionL,21/08/15,45,16,61,73.77,2015,Summer,8,Friday,Thematic,CategoryC,LocationB,128419.63,10,799,18316,0.044
ExhibitionL,22/08/15,46,15,61,75.41,2015,Summer,8,Saturday,Thematic,CategoryC,LocationB,128419.63,10,537,13436,0.040
ExhibitionL,23/08/15,47,14,61,77.05,2015,Summer,8,Sunday,Thematic,CategoryC,LocationB,128419.63,10,675,15207,0.044
ExhibitionL,24/08/15,48,13,61,78.69,2015,Summer,8,Monday,Thematic,CategoryC,LocationB,128419.63,10,543,17674,0.031
ExhibitionL,25/08/15,49,12,61,80.33,2015,Summer,8,Tuesday,Thematic,CategoryC,LocationB,128419.63,10,490,10090,0.049
ExhibitionL,26/08/15,50,11,61,81.97,2015,Summer,8,Wednesday,Thematic,CategoryC,LocationB,128419.63,10,512,11631,0.044
ExhibitionL,27/08/15,51,10,61,83.61,2015,Summer,8,Thursday,Thematic,CategoryC,LocationB,128419.63,10,489,10703,0.046
ExhibitionL,28/08/15,52,9,61,85.25,2015,Summer,8,Friday,Thematic,CategoryC,LocationB,128419.63,10,840,11997,0.070
ExhibitionL,29/08/15,53,8,61,86.89,2015,Summer,8,Saturday,Thematic,CategoryC,LocationB,128419.63,10,850,11442,0.074
ExhibitionL,30/08/15,54,7,61,88.52,2015,Summer,8,Sunday,Thematic,CategoryC,LocationB,128419.63,10,723,10377,0.070
ExhibitionL,31/08/15,55,6,61,90.16,2015,Summer,8,Monday,Thematic,CategoryC,LocationB,128419.63,10,1114,11517,0.097
ExhibitionL,1/09/15,56,5,61,91.80,2015,Autumn,9,Tuesday,Thematic,CategoryC,LocationB,128419.63,10,484,8543,0.057
ExhibitionL,2/09/15,57,4,61,93.44,2015,Autumn,9,Wednesday,Thematic,CategoryC,LocationB,128419.63,10,514,8937,0.058
ExhibitionL,3/09/15,58,3,61,95.08,2015,Autumn,9,Thursday,Thematic,CategoryC,LocationB,128419.63,10,572,11958,0.048
ExhibitionL,4/09/15,59,2,61,96.72,2015,Autumn,9,Friday,Thematic,CategoryC,LocationB,128419.63,10,1667,11212,0.149
ExhibitionL,5/09/15,60,1,61,98.36,2015,Autumn,9,Saturday,Thematic,CategoryC,LocationB,128419.63,10,1501,12661,0.119
ExhibitionL,6/09/15,61,0,61,100.00,2015,Autumn,9,Sunday,Thematic,CategoryC,LocationB,128419.63,10,1565,8850,0.177
ExhibitionJ,15/10/14,1,95,96,1.04,2014,Autumn,10,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,1932,17195,0.112
ExhibitionJ,16/10/14,2,94,96,2.08,2014,Autumn,10,Thursday,ArtistD,CategoryA,LocationB,165391.62,18,2025,13849,0.146
ExhibitionJ,17/10/14,3,93,96,3.13,2014,Autumn,10,Friday,ArtistD,CategoryA,LocationB,165391.62,18,2972,15261,0.195
ExhibitionJ,18/10/14,4,92,96,4.17,2014,Autumn,10,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2436,22051,0.110
ExhibitionJ,19/10/14,5,91,96,5.21,2014,Autumn,10,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,2454,15017,0.163
ExhibitionJ,20/10/14,6,90,96,6.25,2014,Autumn,10,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2390,17192,0.139
ExhibitionJ,21/10/14,7,89,96,7.29,2014,Autumn,10,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2357,10893,0.216
ExhibitionJ,22/10/14,8,88,96,8.33,2014,Autumn,10,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,2346,17678,0.133
ExhibitionJ,23/10/14,9,87,96,9.38,2014,Autumn,10,Thursday,ArtistD,CategoryA,LocationB,165391.62,18,2486,13759,0.181
ExhibitionJ,24/10/14,10,86,96,10.42,2014,Autumn,10,Friday,ArtistD,CategoryA,LocationB,165391.62,18,3374,28864,0.117
ExhibitionJ,25/10/14,11,85,96,11.46,2014,Autumn,10,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2439,22300,0.109
ExhibitionJ,26/10/14,12,84,96,12.50,2014,Autumn,10,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,2477,27417,0.090
ExhibitionJ,27/10/14,13,83,96,13.54,2014,Autumn,10,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2494,14671,0.170
ExhibitionJ,28/10/14,14,82,96,14.58,2014,Autumn,10,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2514,17877,0.141
ExhibitionJ,29/10/14,15,81,96,15.63,2014,Autumn,10,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,2496,16747,0.149
ExhibitionJ,30/10/14,16,80,96,16.67,2014,Autumn,10,Thursday,ArtistD,CategoryA,LocationB,165391.62,18,2511,18372,0.137
ExhibitionJ,31/10/14,17,79,96,17.71,2014,Autumn,10,Friday,ArtistD,CategoryA,LocationB,165391.62,18,3355,20264,0.166
ExhibitionJ,1/11/14,18,78,96,18.75,2014,Autumn,11,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2495,17745,0.141
ExhibitionJ,2/11/14,19,77,96,19.79,2014,Autumn,11,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,2486,12721,0.195
ExhibitionJ,3/11/14,20,76,96,20.83,2014,Autumn,11,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2486,15156,0.164
ExhibitionJ,4/11/14,21,75,96,21.88,2014,Autumn,11,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2346,11336,0.207
ExhibitionJ,5/11/14,22,74,96,22.92,2014,Autumn,11,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,2440,9526,0.256
ExhibitionJ,6/11/14,23,73,96,23.96,2014,Autumn,11,Thursday,ArtistD,CategoryA,LocationB,165391.62,18,2506,13862,0.181
ExhibitionJ,7/11/14,24,72,96,25.00,2014,Autumn,11,Friday,ArtistD,CategoryA,LocationB,165391.62,18,3330,17479,0.191
ExhibitionJ,8/11/14,25,71,96,26.04,2014,Autumn,11,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2503,21197,0.118
ExhibitionJ,9/11/14,26,70,96,27.08,2014,Autumn,11,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,2386,16585,0.144
ExhibitionJ,10/11/14,27,69,96,28.13,2014,Autumn,11,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2465,15328,0.161
ExhibitionJ,11/11/14,28,68,96,29.17,2014,Autumn,11,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2435,10840,0.225
ExhibitionJ,12/11/14,29,67,96,30.21,2014,Autumn,11,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,2432,10310,0.236
ExhibitionJ,13/11/14,30,66,96,31.25,2014,Autumn,11,Thursday,ArtistD,CategoryA,LocationB,165391.62,18,2440,14845,0.164
ExhibitionJ,14/11/14,31,65,96,32.29,2014,Autumn,11,Friday,ArtistD,CategoryA,LocationB,165391.62,18,3347,23636,0.142
ExhibitionJ,15/11/14,32,64,96,33.33,2014,Autumn,11,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2494,22481,0.111
ExhibitionJ,16/11/14,33,63,96,34.38,2014,Autumn,11,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,2493,16707,0.149
ExhibitionJ,17/11/14,34,62,96,35.42,2014,Autumn,11,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2337,15083,0.155
ExhibitionJ,18/11/14,35,61,96,36.46,2014,Autumn,11,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2453,12146,0.202
ExhibitionJ,19/11/14,36,60,96,37.50,2014,Autumn,11,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,2453,9840,0.249
ExhibitionJ,20/11/14,37,59,96,38.54,2014,Autumn,11,Thursday,ArtistD,CategoryA,LocationB,165391.62,18,2491,14117,0.176
ExhibitionJ,21/11/14,38,58,96,39.58,2014,Autumn,11,Friday,ArtistD,CategoryA,LocationB,165391.62,18,3451,27224,0.127
ExhibitionJ,22/11/14,39,57,96,40.63,2014,Autumn,11,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2478,25827,0.096
ExhibitionJ,23/11/14,40,56,96,41.67,2014,Autumn,11,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,2500,31119,0.080
ExhibitionJ,24/11/14,41,55,96,42.71,2014,Autumn,11,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2332,16206,0.144
ExhibitionJ,25/11/14,42,54,96,43.75,2014,Autumn,11,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2442,12673,0.193
ExhibitionJ,26/11/14,43,53,96,44.79,2014,Autumn,11,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,2494,15990,0.156
ExhibitionJ,27/11/14,44,52,96,45.83,2014,Autumn,11,Thursday,ArtistD,CategoryA,LocationB,165391.62,18,2497,12667,0.197
ExhibitionJ,28/11/14,45,51,96,46.88,2014,Autumn,11,Friday,ArtistD,CategoryA,LocationB,165391.62,18,3423,23644,0.145
ExhibitionJ,29/11/14,46,50,96,47.92,2014,Autumn,11,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2491,24293,0.103
ExhibitionJ,30/11/14,47,49,96,48.96,2014,Autumn,11,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,2255,14098,0.160
ExhibitionJ,1/12/14,48,48,96,50.00,2014,Winter,12,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2327,17430,0.134
ExhibitionJ,2/12/14,49,47,96,51.04,2014,Winter,12,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2376,12714,0.187
ExhibitionJ,3/12/14,50,46,96,52.08,2014,Winter,12,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,2371,13659,0.174
ExhibitionJ,4/12/14,51,45,96,53.13,2014,Winter,12,Thursday,ArtistD,CategoryA,LocationB,165391.62,18,2457,20436,0.120
ExhibitionJ,5/12/14,52,44,96,54.17,2014,Winter,12,Friday,ArtistD,CategoryA,LocationB,165391.62,18,3285,21966,0.150
ExhibitionJ,6/12/14,53,43,96,55.21,2014,Winter,12,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2485,23979,0.104
ExhibitionJ,7/12/14,54,42,96,56.25,2014,Winter,12,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,2269,24127,0.094
ExhibitionJ,8/12/14,55,41,96,57.29,2014,Winter,12,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2338,16249,0.144
ExhibitionJ,9/12/14,56,40,96,58.33,2014,Winter,12,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2200,16301,0.135
ExhibitionJ,10/12/14,57,39,96,59.38,2014,Winter,12,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,2246,7789,0.288
ExhibitionJ,11/12/14,58,38,96,60.42,2014,Winter,12,Thursday,ArtistD,CategoryA,LocationB,165391.62,18,2258,17546,0.129
ExhibitionJ,12/12/14,59,37,96,61.46,2014,Winter,12,Friday,ArtistD,CategoryA,LocationB,165391.62,18,3086,19455,0.159
ExhibitionJ,13/12/14,60,36,96,62.50,2014,Winter,12,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2231,21585,0.103
ExhibitionJ,14/12/14,61,35,96,63.54,2014,Winter,12,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,2514,14298,0.176
ExhibitionJ,15/12/14,62,34,96,64.58,2014,Winter,12,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2329,12497,0.186
ExhibitionJ,16/12/14,63,33,96,65.63,2014,Winter,12,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2384,17766,0.134
ExhibitionJ,17/12/14,64,32,96,66.67,2014,Winter,12,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,2337,12246,0.191
ExhibitionJ,18/12/14,65,31,96,67.71,2014,Winter,12,Thursday,ArtistD,CategoryA,LocationB,165391.62,18,2350,17766,0.132
ExhibitionJ,19/12/14,66,30,96,68.75,2014,Winter,12,Friday,ArtistD,CategoryA,LocationB,165391.62,18,2829,15917,0.178
ExhibitionJ,20/12/14,67,29,96,69.79,2014,Winter,12,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2056,20186,0.102
ExhibitionJ,21/12/14,68,28,96,70.83,2014,Winter,12,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,2130,17196,0.124
ExhibitionJ,22/12/14,69,27,96,71.88,2014,Winter,12,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2470,21637,0.114
ExhibitionJ,23/12/14,70,26,96,72.92,2014,Winter,12,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2494,26864,0.093
ExhibitionJ,27/12/14,74,22,96,77.08,2014,Winter,12,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2462,39368,0.063
ExhibitionJ,28/12/14,75,21,96,78.13,2014,Winter,12,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,3387,20995,0.161
ExhibitionJ,29/12/14,76,20,96,79.17,2014,Winter,12,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2520,42847,0.059
ExhibitionJ,30/12/14,77,19,96,80.21,2014,Winter,12,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2514,41370,0.061
ExhibitionJ,31/12/14,78,18,96,81.25,2014,Winter,12,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,2493,41658,0.060
ExhibitionJ,2/01/15,80,16,96,83.33,2015,Winter,1,Friday,ArtistD,CategoryA,LocationB,165391.62,18,3577,27485,0.130
ExhibitionJ,3/01/15,81,15,96,84.38,2015,Winter,1,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2474,35750,0.069
ExhibitionJ,4/01/15,82,14,96,85.42,2015,Winter,1,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,3411,23330,0.146
ExhibitionJ,5/01/15,83,13,96,86.46,2015,Winter,1,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2483,12461,0.199
ExhibitionJ,6/01/15,84,12,96,87.50,2015,Winter,1,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2501,14158,0.177
ExhibitionJ,7/01/15,85,11,96,88.54,2015,Winter,1,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,2517,17627,0.143
ExhibitionJ,8/01/15,86,10,96,89.58,2015,Winter,1,Thursday,ArtistD,CategoryA,LocationB,165391.62,18,2512,14837,0.169
ExhibitionJ,9/01/15,87,9,96,90.63,2015,Winter,1,Friday,ArtistD,CategoryA,LocationB,165391.62,18,3590,21733,0.165
ExhibitionJ,10/01/15,88,8,96,91.67,2015,Winter,1,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,2519,16579,0.152
ExhibitionJ,11/01/15,89,7,96,92.71,2015,Winter,1,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,3595,17850,0.201
ExhibitionJ,12/01/15,90,6,96,93.75,2015,Winter,1,Monday,ArtistD,CategoryA,LocationB,165391.62,18,2514,17846,0.141
ExhibitionJ,13/01/15,91,5,96,94.79,2015,Winter,1,Tuesday,ArtistD,CategoryA,LocationB,165391.62,18,2513,17603,0.143
ExhibitionJ,14/01/15,92,4,96,95.83,2015,Winter,1,Wednesday,ArtistD,CategoryA,LocationB,165391.62,18,2518,16235,0.155
ExhibitionJ,15/01/15,93,3,96,96.88,2015,Winter,1,Thursday,ArtistD,CategoryA,LocationB,165391.62,18,2518,12912,0.195
ExhibitionJ,16/01/15,94,2,96,97.92,2015,Winter,1,Friday,ArtistD,CategoryA,LocationB,165391.62,18,4320,31956,0.135
ExhibitionJ,17/01/15,95,1,96,98.96,2015,Winter,1,Saturday,ArtistD,CategoryA,LocationB,165391.62,18,4305,21198,0.203
ExhibitionJ,18/01/15,96,0,96,100.00,2015,Winter,1,Sunday,ArtistD,CategoryA,LocationB,165391.62,18,3959,21181,0.187
ExhibitionC,27/02/13,1,81,82,1.22,2013,Winter,2,Wednesday,ArtistA,CategoryC,LocationD,127047.08,12,252,10486,0.024
ExhibitionC,28/02/13,2,80,82,2.44,2013,Winter,2,Thursday,ArtistA,CategoryC,LocationD,127047.08,12,270,12887,0.021
ExhibitionC,1/03/13,3,79,82,3.66,2013,Spring,3,Friday,ArtistA,CategoryC,LocationD,127047.08,12,404,18479,0.022
ExhibitionC,2/03/13,4,78,82,4.88,2013,Spring,3,Saturday,ArtistA,CategoryC,LocationD,127047.08,12,489,26417,0.019
ExhibitionC,3/03/13,5,77,82,6.10,2013,Spring,3,Sunday,ArtistA,CategoryC,LocationD,127047.08,12,376,14731,0.026
ExhibitionC,4/03/13,6,76,82,7.32,2013,Spring,3,Monday,ArtistA,CategoryC,LocationD,127047.08,12,382,11160,0.034
ExhibitionC,5/03/13,7,75,82,8.54,2013,Spring,3,Tuesday,ArtistA,CategoryC,LocationD,127047.08,12,551,12448,0.044
ExhibitionC,6/03/13,8,74,82,9.76,2013,Spring,3,Wednesday,ArtistA,CategoryC,LocationD,127047.08,12,474,12416,0.038
ExhibitionC,7/03/13,9,73,82,10.98,2013,Spring,3,Thursday,ArtistA,CategoryC,LocationD,127047.08,12,481,15750,0.031
ExhibitionC,8/03/13,10,72,82,12.20,2013,Spring,3,Friday,ArtistA,CategoryC,LocationD,127047.08,12,632,19692,0.032
ExhibitionC,9/03/13,11,71,82,13.41,2013,Spring,3,Saturday,ArtistA,CategoryC,LocationD,127047.08,12,676,24627,0.027
ExhibitionC,10/03/13,12,70,82,14.63,2013,Spring,3,Sunday,ArtistA,CategoryC,LocationD,127047.08,12,465,27615,0.017
ExhibitionC,11/03/13,13,69,82,15.85,2013,Spring,3,Monday,ArtistA,CategoryC,LocationD,127047.08,12,654,17306,0.038
ExhibitionC,12/03/13,14,68,82,17.07,2013,Spring,3,Tuesday,ArtistA,CategoryC,LocationD,127047.08,12,479,15107,0.032
ExhibitionC,13/03/13,15,67,82,18.29,2013,Spring,3,Wednesday,ArtistA,CategoryC,LocationD,127047.08,12,375,14975,0.025
ExhibitionC,14/03/13,16,66,82,19.51,2013,Spring,3,Thursday,ArtistA,CategoryC,LocationD,127047.08,12,470,11165,0.042
ExhibitionC,15/03/13,17,65,82,20.73,2013,Spring,3,Friday,ArtistA,CategoryC,LocationD,127047.08,12,540,28890,0.019
ExhibitionC,16/03/13,18,64,82,21.95,2013,Spring,3,Saturday,ArtistA,CategoryC,LocationD,127047.08,12,525,27489,0.019
ExhibitionC,17/03/13,19,63,82,23.17,2013,Spring,3,Sunday,ArtistA,CategoryC,LocationD,127047.08,12,399,40434,0.010
ExhibitionC,18/03/13,20,62,82,24.39,2013,Spring,3,Monday,ArtistA,CategoryC,LocationD,127047.08,12,456,18303,0.025
ExhibitionC,19/03/13,21,61,82,25.61,2013,Spring,3,Tuesday,ArtistA,CategoryC,LocationD,127047.08,12,513,13930,0.037
ExhibitionC,20/03/13,22,60,82,26.83,2013,Spring,3,Wednesday,ArtistA,CategoryC,LocationD,127047.08,12,472,14817,0.032
ExhibitionC,21/03/13,23,59,82,28.05,2013,Spring,3,Thursday,ArtistA,CategoryC,LocationD,127047.08,12,434,17864,0.024
ExhibitionC,22/03/13,24,58,82,29.27,2013,Spring,3,Friday,ArtistA,CategoryC,LocationD,127047.08,12,490,21903,0.022
ExhibitionC,23/03/13,25,57,82,30.49,2013,Spring,3,Saturday,ArtistA,CategoryC,LocationD,127047.08,12,457,34147,0.013
ExhibitionC,24/03/13,26,56,82,31.71,2013,Spring,3,Sunday,ArtistA,CategoryC,LocationD,127047.08,12,455,31478,0.014
ExhibitionC,25/03/13,27,55,82,32.93,2013,Spring,3,Monday,ArtistA,CategoryC,LocationD,127047.08,12,296,23650,0.013
ExhibitionC,26/03/13,28,54,82,34.15,2013,Spring,3,Tuesday,ArtistA,CategoryC,LocationD,127047.08,12,465,23983,0.019
ExhibitionC,27/03/13,29,53,82,35.37,2013,Spring,3,Wednesday,ArtistA,CategoryC,LocationD,127047.08,12,395,27424,0.014
ExhibitionC,28/03/13,30,52,82,36.59,2013,Spring,3,Thursday,ArtistA,CategoryC,LocationD,127047.08,12,318,24124,0.013
ExhibitionC,29/03/13,31,51,82,37.80,2013,Spring,3,Friday,ArtistA,CategoryC,LocationD,127047.08,12,441,33421,0.013
ExhibitionC,30/03/13,32,50,82,39.02,2013,Spring,3,Saturday,ArtistA,CategoryC,LocationD,127047.08,12,455,36541,0.012
ExhibitionC,31/03/13,33,49,82,40.24,2013,Spring,3,Sunday,ArtistA,CategoryC,LocationD,127047.08,12,271,31288,0.009
ExhibitionC,1/04/13,34,48,82,41.46,2013,Spring,4,Monday,ArtistA,CategoryC,LocationD,127047.08,12,353,21576,0.016
ExhibitionC,2/04/13,35,47,82,42.68,2013,Spring,4,Tuesday,ArtistA,CategoryC,LocationD,127047.08,12,363,18272,0.020
ExhibitionC,3/04/13,36,46,82,43.90,2013,Spring,4,Wednesday,ArtistA,CategoryC,LocationD,127047.08,12,351,22130,0.016
ExhibitionC,4/04/13,37,45,82,45.12,2013,Spring,4,Thursday,ArtistA,CategoryC,LocationD,127047.08,12,300,17137,0.018
ExhibitionC,5/04/13,38,44,82,46.34,2013,Spring,4,Friday,ArtistA,CategoryC,LocationD,127047.08,12,463,30915,0.015
ExhibitionC,6/04/13,39,43,82,47.56,2013,Spring,4,Saturday,ArtistA,CategoryC,LocationD,127047.08,12,404,22871,0.018
ExhibitionC,7/04/13,40,42,82,48.78,2013,Spring,4,Sunday,ArtistA,CategoryC,LocationD,127047.08,12,282,13697,0.021
ExhibitionC,8/04/13,41,41,82,50.00,2013,Spring,4,Monday,ArtistA,CategoryC,LocationD,127047.08,12,280,16867,0.017
ExhibitionC,9/04/13,42,40,82,51.22,2013,Spring,4,Tuesday,ArtistA,CategoryC,LocationD,127047.08,12,501,21163,0.024
ExhibitionC,10/04/13,43,39,82,52.44,2013,Spring,4,Wednesday,ArtistA,CategoryC,LocationD,127047.08,12,363,10011,0.036
ExhibitionC,11/04/13,44,38,82,53.66,2013,Spring,4,Thursday,ArtistA,CategoryC,LocationD,127047.08,12,415,15423,0.027
ExhibitionC,12/04/13,45,37,82,54.88,2013,Spring,4,Friday,ArtistA,CategoryC,LocationD,127047.08,12,485,24776,0.020
ExhibitionC,13/04/13,46,36,82,56.10,2013,Spring,4,Saturday,ArtistA,CategoryC,LocationD,127047.08,12,383,19142,0.020
ExhibitionC,14/04/13,47,35,82,57.32,2013,Spring,4,Sunday,ArtistA,CategoryC,LocationD,127047.08,12,240,10535,0.023
ExhibitionC,15/04/13,48,34,82,58.54,2013,Spring,4,Monday,ArtistA,CategoryC,LocationD,127047.08,12,254,15565,0.016
ExhibitionC,16/04/13,49,33,82,59.76,2013,Spring,4,Tuesday,ArtistA,CategoryC,LocationD,127047.08,12,363,11885,0.031
ExhibitionC,17/04/13,50,32,82,60.98,2013,Spring,4,Wednesday,ArtistA,CategoryC,LocationD,127047.08,12,193,10694,0.018
ExhibitionC,18/04/13,51,31,82,62.20,2013,Spring,4,Thursday,ArtistA,CategoryC,LocationD,127047.08,12,301,15145,0.020
ExhibitionC,19/04/13,52,30,82,63.41,2013,Spring,4,Friday,ArtistA,CategoryC,LocationD,127047.08,12,442,20408,0.022
ExhibitionC,20/04/13,53,29,82,64.63,2013,Spring,4,Saturday,ArtistA,CategoryC,LocationD,127047.08,12,409,26392,0.015
ExhibitionC,21/04/13,54,28,82,65.85,2013,Spring,4,Sunday,ArtistA,CategoryC,LocationD,127047.08,12,176,15729,0.011
ExhibitionC,22/04/13,55,27,82,67.07,2013,Spring,4,Monday,ArtistA,CategoryC,LocationD,127047.08,12,325,16398,0.020
ExhibitionC,23/04/13,56,26,82,68.29,2013,Spring,4,Tuesday,ArtistA,CategoryC,LocationD,127047.08,12,393,13576,0.029
ExhibitionC,24/04/13,57,25,82,69.51,2013,Spring,4,Wednesday,ArtistA,CategoryC,LocationD,127047.08,12,286,12481,0.023
ExhibitionC,25/04/13,58,24,82,70.73,2013,Spring,4,Thursday,ArtistA,CategoryC,LocationD,127047.08,12,279,12568,0.022
ExhibitionC,26/04/13,59,23,82,71.95,2013,Spring,4,Friday,ArtistA,CategoryC,LocationD,127047.08,12,465,21727,0.021
